index_code,trade_date,index_close,eligible_members,low9_share,high9_share,low7_9_share,high7_9_share,low9_weighted,high9_weighted,low7_9_weighted,high7_9_weighted,past20_return,forward_5d,forward_10d,forward_20d,metric,side,signed_forward_5d,signed_forward_10d,signed_forward_20d
000015.SH,2024-07-29,2941.1152,50,0.04,0.0,0.3,0.0,0.031629998910164825,0.0,0.32282000057330135,0.0,-0.075915754,-0.010446012,-0.0032895207,-0.010857165,low7_9_share,low,-0.010446012,-0.0032895207,-0.010857165
000015.SH,2024-09-06,2817.6516,49,0.0,0.02040816326530612,0.16326530612244897,0.061224489795918366,0.0,0.006744953696218292,0.19245332631103873,0.03446186747477221,-0.031756103,-0.037908852,0.028719664,0.09472585,low7_9_share,low,-0.037908852,0.028719664,0.09472585
000015.SH,2025-01-09,3039.629,50,0.02,0.0,0.18,0.02,0.022799543633768623,0.0,0.16872662446841968,0.028099437329044224,-0.03818357,0.008728504,-0.0015355349,0.005129695,low7_9_share,low,0.008728504,-0.0015355349,0.005129695
000015.SH,2025-09-04,3047.666,50,0.0,0.0,0.3,0.0,0.0,0.0,0.2852399966580391,0.0,-0.03214836,0.0009940863,-0.02663809,-0.013751388,low7_9_share,low,0.0009940863,-0.02663809,-0.013751388
000015.SH,2025-09-22,2962.0305,50,0.04,0.0,0.3,0.0,0.03720000002002716,0.0,0.30608000059547424,0.0,-0.058454514,-0.00035995245,0.036605835,0.054564834,low7_9_share,low,-0.00035995245,0.036605835,0.054564834
000015.SH,2025-12-11,3006.0347,50,0.06,0.0,0.2,0.0,0.06332189972871032,0.0,0.20936628174519178,0.0,-0.06536913,0.0092589855,0.007700205,0.027522326,low7_9_share,low,0.0092589855,0.007700205,0.027522326
000015.SH,2026-06-25,2960.3813,50,0.0,0.02,0.24,0.02,0.0,0.01718051587051162,0.22712681514186764,0.01718051587051162,-0.06119132,-0.006954789,0.007972717,0.08283496,low7_9_share,low,-0.006954789,0.007972717,0.08283496
000015.SH,2020-08-19,2685.2039,50,0.0,0.02,0.0,0.14,0.0,0.0163204892837436,0.0,0.10883326439223504,0.030244112,-0.025542974,-0.01481235,-0.033076227,high7_9_share,high,0.025542974,0.01481235,0.033076227
000015.SH,2020-11-10,2703.9482,50,0.0,0.04,0.0,0.16,0.0,0.07832921854895378,0.0,0.1971980307153694,0.034662366,0.02768004,0.04309857,-0.0010031462,high7_9_share,high,-0.02768004,-0.04309857,0.0010031462
000015.SH,2020-11-26,2784.9373,50,0.0,0.06,0.0,0.12,0.0,0.06672933130384011,0.0,0.1090889083238751,0.08687365,-0.008434594,-0.04327911,-0.06445271,high7_9_share,high,0.008434594,0.04327911,0.06445271
000015.SH,2021-06-03,2901.8672,50,0.0,0.04,0.0,0.24,0.0,0.03697926111454609,0.0,0.2784044288760332,0.03243339,-0.008090079,-0.028761804,-0.021560252,high7_9_share,high,0.008090079,0.028761804,0.021560252
000015.SH,2021-08-31,3017.0159,50,0.0,0.02,0.06,0.14,0.0,0.0436286903429121,0.028599142196877737,0.27599172075789824,0.13758051,0.051472664,0.075265884,-0.01153177,high7_9_share,high,-0.051472664,-0.075265884,0.01153177
000015.SH,2022-01-10,2867.1226,50,0.0,0.02,0.0,0.16,0.0,0.019370194073388674,0.0,0.18469184920778633,0.036311746,-0.012750268,-0.013196886,-0.00017088652,high7_9_share,high,0.012750268,0.013196886,0.00017088652
000015.SH,2022-04-08,3042.406,50,0.02,0.08,0.02,0.18,0.010070201072243436,0.07778155658914063,0.010070201072243436,0.17071341480914762,0.08300495,-0.004758358,-0.04808581,-0.096989274,high7_9_share,high,0.004758358,0.04808581,0.096989274
000015.SH,2022-11-30,2836.7673,50,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.31367686483930196,0.08278048,-0.0101915,-0.004921615,-0.034584463,high7_9_share,high,0.0101915,0.004921615,0.034584463
000015.SH,2023-01-30,2800.6145,50,0.0,0.04,0.02,0.16,0.0,0.052648945605356885,0.02403951961150193,0.1690266185842515,0.032305956,-0.0060240626,0.0023522377,0.033882618,high7_9_share,high,0.0060240626,-0.0023522377,-0.033882618
000015.SH,2023-02-28,2903.1528,50,0.0,0.0,0.02,0.16,0.0,0.0,0.02450073544562668,0.17501525173639618,0.033291817,0.008358002,-0.0026829839,-0.008024752,high7_9_share,high,-0.008358002,0.0026829839,0.008024752
000015.SH,2023-04-20,3018.4927,50,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2128736127347997,0.03491187,0.0032651424,0.066351175,-0.0023043156,high7_9_share,high,-0.0032651424,-0.066351175,0.0023043156
000015.SH,2023-05-09,3218.7732,50,0.0,0.02,0.0,0.18,0.0,0.024300243724817004,0.0,0.16914169214173308,0.10510945,-0.038520336,-0.06438357,-0.08022505,high7_9_share,high,0.038520336,0.06438357,0.08022505
000015.SH,2023-09-22,2945.5984,50,0.02,0.0,0.04,0.26,0.014829555466572332,0.0,0.034308970564215606,0.2908012783146223,0.03010571,-0.012262821,-0.013237834,-0.045179963,high7_9_share,high,0.012262821,0.013237834,0.045179963
000015.SH,2024-02-21,3119.7505,50,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.1789282111276308,0.0763222,-0.010371983,0.011706591,-0.018592954,high7_9_share,high,0.010371983,-0.011706591,0.018592954
000015.SH,2024-03-11,3162.219,50,0.0,0.0,0.02,0.18,0.0,0.0,0.007370220971769599,0.1616848493298365,0.087869644,-0.032650292,-0.027527928,-0.006876707,high7_9_share,high,0.032650292,0.027527928,0.006876707
000015.SH,2024-09-26,3039.6724,50,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.26550265666755857,0.042373657,0.02500403,0.012013197,-0.013567865,high7_9_share,high,-0.02500403,-0.012013197,0.013567865
000015.SH,2025-04-01,3086.0552,50,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.1355459316346235,0.034873128,-0.027193487,-0.0032055974,-0.020985305,high7_9_share,high,0.027193487,0.0032055974,0.020985305
000015.SH,2025-11-11,3200.8506,50,0.0,0.04,0.0,0.26,0.0,0.04255042641493686,0.0,0.26180262142798666,0.04246676,-0.018814147,-0.033521533,-0.050501704,high7_9_share,high,0.018814147,0.033521533,0.050501704
000015.SH,2026-03-11,3308.2927,50,0.0,0.04,0.06,0.12,0.0,0.0368100001183033,0.06636000068836212,0.10105999994783402,0.08565724,-0.0055342913,-0.017999649,-0.03136182,high7_9_share,high,0.0055342913,0.017999649,0.03136182
000015.SH,2020-09-30,2537.4172,50,0.02,0.0,0.36,0.0,0.017480349787053054,0.0,0.3665373308824534,0.0,-0.040829837,0.021958232,0.01231122,0.043530226,low7_9_weighted,low,0.021958232,0.01231122,0.043530226
000015.SH,2020-10-26,2545.4517,50,0.0,0.0,0.18,0.02,0.0,0.0,0.18467369511631135,0.02382047599882384,-0.034156263,0.00531888,0.06817341,0.11117554,low7_9_weighted,low,0.00531888,0.06817341,0.11117554
000015.SH,2021-01-29,2483.4995,50,0.02,0.0,0.22,0.0,0.022439999526882172,0.0,0.214069998946023,0.0,-0.042963445,0.0029023886,0.07169318,0.08387208,low7_9_weighted,low,0.0029023886,0.07169318,0.08387208
000015.SH,2021-07-28,2670.4316,50,0.02,0.0,0.12,0.0,0.06717999971188307,0.0,0.17407999847335814,0.0,-0.07096797,0.0055036545,0.037588716,0.06962621,low7_9_weighted,low,0.0055036545,0.037588716,0.06962621
000015.SH,2021-11-01,2749.336,50,0.08,0.0,0.3,0.0,0.11508115082162919,0.0,0.4083940838639479,0.0,-0.0767079,-0.022606134,-0.015471756,-0.019623876,low7_9_weighted,low,-0.022606134,-0.015471756,-0.019623876
000015.SH,2022-03-15,2650.584,50,0.06,0.0,0.28,0.0,0.045889999921190736,0.0,0.22995999959702493,0.0,-0.0707109,0.092553616,0.11012328,0.15518594,low7_9_weighted,low,0.092553616,0.11012328,0.15518594
000015.SH,2022-04-28,2813.2837,50,0.08,0.0,0.36,0.0,0.07294145774001311,0.0,0.34550690755650315,0.0,-0.043905675,-0.023005486,0.006432295,0.010493517,low7_9_weighted,low,-0.023005486,0.006432295,0.010493517
000015.SH,2022-10-25,2685.3877,50,0.08,0.0,0.12,0.02,0.11656766967251907,0.0,0.14596708235165726,0.021959561871682864,-0.039720953,-0.03609562,-0.0036901236,0.007976294,low7_9_weighted,low,-0.03609562,-0.0036901236,0.007976294
000015.SH,2022-12-27,2733.0725,50,0.02,0.0,0.24,0.0,0.0058399414946209765,0.0,0.24657753449036995,0.0,-0.04021281,0.009280443,0.011562467,0.029407024,low7_9_weighted,low,0.009280443,0.011562467,0.029407024
000015.SH,2023-06-20,2870.9072,50,0.02,0.0,0.1,0.0,0.01813054348206564,0.0,0.12872386099595107,0.0,-0.04669702,-0.0019067526,-0.008037448,-0.014213741,low7_9_weighted,low,-0.0019067526,-0.008037448,-0.014213741
000015.SH,2024-07-12,3029.4163,50,0.0,0.02,0.2,0.04,0.0,0.017120000246429446,0.20521000055224897,0.03168000005493164,-0.047555268,-0.0048444867,-0.031577885,-0.039397776,low7_9_weighted,low,-0.0048444867,-0.031577885,-0.039397776
000015.SH,2024-07-29,2941.1152,50,0.04,0.0,0.3,0.0,0.031629998910164825,0.0,0.32282000057330135,0.0,-0.075915754,-0.010446012,-0.0032895207,-0.010857165,low7_9_weighted,low,-0.010446012,-0.0032895207,-0.010857165
000015.SH,2024-08-30,2846.0164,49,0.0,0.0,0.10204081632653061,0.0,0.0,0.0,0.13207184924406967,0.0,-0.03534019,-0.009966493,-0.04749751,0.13863254,low7_9_weighted,low,-0.009966493,-0.04749751,0.13863254
000015.SH,2025-01-09,3039.629,50,0.02,0.0,0.18,0.02,0.022799543633768623,0.0,0.16872662446841968,0.028099437329044224,-0.03818357,0.008728504,-0.0015355349,0.005129695,low7_9_weighted,low,0.008728504,-0.0015355349,0.005129695
000015.SH,2025-09-04,3047.666,50,0.0,0.0,0.3,0.0,0.0,0.0,0.2852399966580391,0.0,-0.03214836,0.0009940863,-0.02663809,-0.013751388,low7_9_weighted,low,0.0009940863,-0.02663809,-0.013751388
000015.SH,2025-09-22,2962.0305,50,0.04,0.0,0.3,0.0,0.03720000002002716,0.0,0.30608000059547424,0.0,-0.058454514,-0.00035995245,0.036605835,0.054564834,low7_9_weighted,low,-0.00035995245,0.036605835,0.054564834
000015.SH,2025-12-11,3006.0347,50,0.06,0.0,0.2,0.0,0.06332189972871032,0.0,0.20936628174519178,0.0,-0.06536913,0.0092589855,0.007700205,0.027522326,low7_9_weighted,low,0.0092589855,0.007700205,0.027522326
000015.SH,2026-06-25,2960.3813,50,0.0,0.02,0.24,0.02,0.0,0.01718051587051162,0.22712681514186764,0.01718051587051162,-0.06119132,-0.006954789,0.007972717,0.08283496,low7_9_weighted,low,-0.006954789,0.007972717,0.08283496
000015.SH,2020-11-06,2669.7393,50,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.16102838958901636,0.03670907,0.016596198,0.044204473,0.029422283,high7_9_weighted,high,-0.016596198,-0.044204473,-0.029422283
000015.SH,2021-06-03,2901.8672,50,0.0,0.04,0.0,0.24,0.0,0.03697926111454609,0.0,0.2784044288760332,0.03243339,-0.008090079,-0.028761804,-0.021560252,high7_9_weighted,high,0.008090079,0.028761804,0.021560252
000015.SH,2021-08-31,3017.0159,50,0.0,0.02,0.06,0.14,0.0,0.0436286903429121,0.028599142196877737,0.27599172075789824,0.13758051,0.051472664,0.075265884,-0.01153177,high7_9_weighted,high,-0.051472664,-0.075265884,0.01153177
000015.SH,2022-04-08,3042.406,50,0.02,0.08,0.02,0.18,0.010070201072243436,0.07778155658914063,0.010070201072243436,0.17071341480914762,0.08300495,-0.004758358,-0.04808581,-0.096989274,high7_9_weighted,high,0.004758358,0.04808581,0.096989274
000015.SH,2022-11-30,2836.7673,50,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.31367686483930196,0.08278048,-0.0101915,-0.004921615,-0.034584463,high7_9_weighted,high,0.0101915,0.004921615,0.034584463
000015.SH,2023-01-30,2800.6145,50,0.0,0.04,0.02,0.16,0.0,0.052648945605356885,0.02403951961150193,0.1690266185842515,0.032305956,-0.0060240626,0.0023522377,0.033882618,high7_9_weighted,high,0.0060240626,-0.0023522377,-0.033882618
000015.SH,2023-02-28,2903.1528,50,0.0,0.0,0.02,0.16,0.0,0.0,0.02450073544562668,0.17501525173639618,0.033291817,0.008358002,-0.0026829839,-0.008024752,high7_9_weighted,high,-0.008358002,0.0026829839,0.008024752
000015.SH,2023-04-20,3018.4927,50,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2128736127347997,0.03491187,0.0032651424,0.066351175,-0.0023043156,high7_9_weighted,high,-0.0032651424,-0.066351175,0.0023043156
000015.SH,2023-05-09,3218.7732,50,0.0,0.02,0.0,0.18,0.0,0.024300243724817004,0.0,0.16914169214173308,0.10510945,-0.038520336,-0.06438357,-0.08022505,high7_9_weighted,high,0.038520336,0.06438357,0.08022505
000015.SH,2023-09-22,2945.5984,50,0.02,0.0,0.04,0.26,0.014829555466572332,0.0,0.034308970564215606,0.2908012783146223,0.03010571,-0.012262821,-0.013237834,-0.045179963,high7_9_weighted,high,0.012262821,0.013237834,0.045179963
000015.SH,2024-02-21,3119.7505,50,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.1789282111276308,0.0763222,-0.010371983,0.011706591,-0.018592954,high7_9_weighted,high,0.010371983,-0.011706591,0.018592954
000015.SH,2024-09-26,3039.6724,50,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.26550265666755857,0.042373657,0.02500403,0.012013197,-0.013567865,high7_9_weighted,high,-0.02500403,-0.012013197,0.013567865
000015.SH,2025-04-02,3101.5146,50,0.0,0.04,0.02,0.16,0.0,0.03284901413015947,0.022019338403106617,0.15766526694225577,0.036467552,-0.023586571,-0.010996163,-0.026769161,high7_9_weighted,high,0.023586571,0.010996163,0.026769161
000015.SH,2025-11-11,3200.8506,50,0.0,0.04,0.0,0.26,0.0,0.04255042641493686,0.0,0.26180262142798666,0.04246676,-0.018814147,-0.033521533,-0.050501704,high7_9_weighted,high,0.018814147,0.033521533,0.050501704
000015.SH,2026-03-04,3298.4417,50,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.13117999973859787,0.07389498,0.0029865503,-0.0025642514,-0.020002544,high7_9_weighted,high,-0.0029865503,0.0025642514,0.020002544
000015.SH,2026-04-29,3345.0017,50,0.02,0.02,0.04,0.2,0.016690167234955054,0.021460213735012227,0.03394034001400815,0.21108211110169076,0.032212973,-0.027439833,-0.042126656,-0.015426934,high7_9_weighted,high,0.027439833,0.042126656,0.015426934
000300.SH,2020-09-14,4651.051,300,0.06666666666666667,0.0,0.34,0.006666666666666667,0.04705952956654497,0.0,0.278717215084052,0.0011099889385606276,-0.03409505,0.0086814165,-0.014865935,0.030620337,low9_share,low,0.0086814165,-0.014865935,0.030620337
000300.SH,2021-03-16,5079.3623,300,0.04666666666666667,0.01,0.12333333333333334,0.013333333333333334,0.043069569669737774,0.007999920030291036,0.10355896546750583,0.00879991201096862,-0.10672897,-0.013804138,0.0030252934,-0.019438326,low9_share,low,-0.013804138,0.0030252934,-0.019438326
000300.SH,2021-07-09,5069.436,300,0.05333333333333334,0.0,0.14666666666666667,0.006666666666666667,0.0683847869267998,0.0,0.1811626810332234,0.0032802296311052856,-0.03832525,0.0049978495,0.0039042234,-0.029169142,low9_share,low,0.0049978495,0.0039042234,-0.029169142
000300.SH,2021-07-28,4760.4824,299,0.04013377926421405,0.0,0.11371237458193979,0.013377926421404682,0.04673476993540944,0.0,0.1371827075277037,0.006843627049196684,-0.08873564,0.045870423,0.053536296,0.028920293,low9_share,low,0.045870423,0.053536296,0.028920293
000300.SH,2021-08-18,4894.2383,300,0.03666666666666667,0.0033333333333333335,0.10666666666666667,0.07666666666666666,0.0437508746493014,0.0035800717165026534,0.15170303386522752,0.04311086218893957,-0.04856193,0.0008007288,-0.005063057,-0.005500257,low9_share,low,0.0008007288,-0.005063057,-0.005500257
000300.SH,2022-01-14,4726.732,300,0.06,0.0,0.14333333333333334,0.006666666666666667,0.0649277910831208,0.0,0.1432771932951697,0.0020202424267648615,-0.06117505,0.0111243725,-0.03447622,-0.015972137,low9_share,low,0.0111243725,-0.03447622,-0.015972137
000300.SH,2022-01-28,4563.772,300,0.05,0.0033333333333333335,0.10333333333333333,0.0033333333333333335,0.03870728990828872,0.0015298928797255302,0.07697461110081867,0.0015298928797255302,-0.07268882,0.008243918,0.0191648,-0.014755726,low9_share,low,0.008243918,0.0191648,-0.014755726
000300.SH,2022-02-24,4529.319,300,0.04,0.006666666666666667,0.05,0.04,0.03471756929622046,0.009939304132557222,0.04847660578168071,0.0383473156433281,-0.06099093,0.0049256086,-0.052211285,-0.061380684,low9_share,low,0.0049256086,-0.052211285,-0.061380684
000300.SH,2022-03-11,4306.5215,300,0.043333333333333335,0.0,0.14666666666666667,0.0,0.03740187033471899,0.0,0.10451522561620703,0.0,-0.064083636,-0.009432137,-0.030638933,-0.029385388,low9_share,low,-0.009432137,-0.030638933,-0.029385388
000300.SH,2022-04-19,4134.902,300,0.04666666666666667,0.0,0.08333333333333333,0.006666666666666667,0.05883999969479367,0.0,0.08254999988039863,0.009150000053464434,-0.030708611,-0.0848344,-0.054677725,-0.0138581395,low9_share,low,-0.0848344,-0.054677725,-0.0138581395
000300.SH,2022-08-03,4066.9753,299,0.06688963210702341,0.0033444816053511705,0.12374581939799331,0.020066889632107024,0.05159306517267836,0.0025541120633742224,0.09999098637883479,0.011969270559203639,-0.08069551,0.010514498,0.036878347,0.0029172897,low9_share,low,0.010514498,0.036878347,0.0029172897
000300.SH,2022-09-05,4015.4265,300,0.043333333333333335,0.016666666666666666,0.08333333333333333,0.04666666666666667,0.07161641965622685,0.034628269287527005,0.101514924988838,0.07574621254474467,-0.03197825,0.023830056,-0.020568252,-0.07165855,low9_share,low,0.023830056,-0.020568252,-0.07165855
000300.SH,2022-09-23,3856.0212,300,0.06666666666666667,0.0033333333333333335,0.21,0.0033333333333333335,0.059147042705310494,0.0015199239499315389,0.15906204717240188,0.0015199239499315389,-0.06321752,-0.013261318,-0.0035143495,-0.08161044,low9_share,low,-0.013261318,-0.0035143495,-0.08161044
000300.SH,2022-10-28,3541.3296,300,0.07,0.0,0.25,0.0033333333333333335,0.1159599979005944,0.0,0.2967299973269903,0.0004800000043913722,-0.08161044,0.06377411,0.06977868,0.066203,low9_share,low,0.06377411,0.06977868,0.066203
000300.SH,2023-03-16,3939.1504,300,0.09,0.0,0.25333333333333335,0.006666666666666667,0.09898406065798472,0.0,0.32727036471142407,0.005749655048193875,-0.037703097,0.025370717,0.025227547,0.038802385,low9_share,low,0.025370717,0.025227547,0.038802385
000300.SH,2023-05-19,3944.5403,300,0.03666666666666667,0.0,0.12666666666666668,0.013333333333333334,0.02642867877799475,0.0,0.12278386120142677,0.008249587721487367,-0.052256167,-0.023726225,-0.020967364,0.004768729,low9_share,low,-0.023726225,-0.020967364,0.004768729
000300.SH,2023-08-23,3696.6338,300,0.06,0.0,0.11,0.0033333333333333335,0.05869176061339197,0.0,0.09007270201744673,0.00216006485868885,-0.05384648,0.024853945,0.031216145,0.002449751,low9_share,low,0.024853945,0.031216145,0.002449751
000300.SH,2023-10-18,3610.5767,300,0.056666666666666664,0.006666666666666667,0.10333333333333333,0.03,0.12700746100616264,0.0032799344132398763,0.14990700294005074,0.03444931097301439,-0.03989464,-0.02939117,-0.010953903,-0.0009226203,low9_share,low,-0.02939117,-0.010953903,-0.0009226203
000300.SH,2023-12-06,3399.598,300,0.07666666666666666,0.0033333333333333335,0.15,0.02,0.08584515127865265,0.0015200911563253816,0.15636938217199897,0.011450686848455802,-0.058562756,-0.008822501,-0.030031681,-0.015456498,low9_share,low,-0.008822501,-0.030031681,-0.015456498
000300.SH,2023-12-25,3347.4507,300,0.07,0.0,0.19666666666666666,0.01,0.06181370875439903,0.0,0.17423045411569038,0.014800887719846095,-0.046837807,0.011621237,-0.016415834,-0.034509182,low9_share,low,0.011621237,-0.016415834,-0.034509182
000300.SH,2024-01-29,3303.9604,300,0.04666666666666667,0.0,0.06,0.006666666666666667,0.023677632206497257,0.0,0.030036996110444966,0.028207179633215597,-0.037057817,-0.031337738,0.032353282,0.07916379,low9_share,low,-0.031337738,0.032353282,0.07916379
000300.SH,2024-08-16,3345.634,300,0.06666666666666667,0.0,0.09,0.02,0.03488069767355707,0.0,0.047810956197148854,0.015440308673378369,-0.054642737,-0.0055127144,-0.0072337985,-0.055710495,low9_share,low,-0.0055127144,-0.0072337985,-0.055710495
000300.SH,2024-09-09,3192.9517,296,0.04391891891891892,0.010135135135135136,0.10135135135135136,0.02702702702702703,0.051612706524163436,0.0041628076011776295,0.14456850380226158,0.02838647967141898,-0.039963424,-0.0068718195,0.0653255,0.20001471,low9_share,low,-0.0068718195,0.0653255,0.20001471
000300.SH,2025-01-07,3796.1055,300,0.04,0.0033333333333333335,0.08666666666666667,0.01,0.027618619086431113,0.0004399779986794934,0.053437328394997624,0.004649767397996733,-0.042975485,0.0064365864,0.009617448,0.03260088,low9_share,low,0.0064365864,0.009617448,0.03260088
000300.SH,2025-04-10,3735.115,300,0.06333333333333334,0.0033333333333333335,0.16333333333333333,0.02,0.10198204076911774,0.004750094925941125,0.25276505689502105,0.02685053744506888,-0.04891908,0.009934664,0.013183594,0.043142796,low9_share,low,0.009934664,0.013183594,0.043142796
000300.SH,2025-11-21,4453.6074,298,0.04697986577181208,0.006711409395973154,0.17785234899328858,0.010067114093959731,0.058203179226387576,0.015006916859235895,0.1348818087258729,0.018264931467593372,-0.044430435,0.016403317,0.029398441,0.025725365,low9_share,low,0.016403317,0.029398441,0.025725365
000300.SH,2025-12-11,4552.1846,298,0.026845637583892617,0.003355704697986577,0.08389261744966443,0.010067114093959731,0.04440055678273745,0.0007318222268738741,0.12392858053011264,0.006145301709245448,-0.03187722,0.0001335144,0.01984787,0.052223444,low9_share,low,0.0001335144,0.01984787,0.052223444
000300.SH,2026-03-24,4474.722,300,0.06,0.0,0.23333333333333334,0.006666666666666667,0.04476955274847704,0.0,0.18098818958313975,0.0029299706811314183,-0.049457192,-0.005513847,0.027003646,0.07260895,low9_share,low,-0.005513847,0.027003646,0.07260895
000300.SH,2026-06-10,4748.5933,300,0.043333333333333335,0.01,0.09333333333333334,0.03,0.04241830363828997,0.02190912404570594,0.07794688251020776,0.0384084640325112,-0.049966276,0.03849411,0.057177067,0.026896238,low9_share,low,0.03849411,0.057177067,0.026896238
000300.SH,2020-10-15,4798.7363,298,0.003355704697986577,0.026845637583892617,0.003355704697986577,0.10738255033557047,0.0019349147082167969,0.03917951594728775,0.0019349147082167969,0.2198985423419446,0.046710253,-0.004324436,-0.0053798556,0.022865772,high9_share,high,0.004324436,0.0053798556,-0.022865772
000300.SH,2020-11-06,4885.718,300,0.0,0.03666666666666667,0.0033333333333333335,0.09666666666666666,0.0,0.04673906539496447,0.0014199716494079438,0.1388772227438757,0.043702364,-0.00590837,0.011783361,0.03688276,high9_share,high,0.00590837,-0.011783361,-0.03688276
000300.SH,2021-01-08,5495.4307,300,0.0,0.03666666666666667,0.0033333333333333335,0.15666666666666668,0.0,0.09010459363256977,0.0009999400150074891,0.24348538996650748,0.112317204,-0.006796479,0.013528585,-0.002186656,high9_share,high,0.006796479,-0.013528585,0.002186656
000300.SH,2021-02-18,5768.3813,299,0.0,0.05351170568561873,0.010033444816053512,0.10702341137123746,0.0,0.055740133752246415,0.0040729325481289195,0.20140501064194197,0.054460645,-0.05180359,-0.08454293,-0.10862899,high9_share,high,0.05180359,0.08454293,0.10862899
000300.SH,2021-12-13,5083.801,300,0.0033333333333333335,0.05333333333333334,0.006666666666666667,0.26,0.005449945668239495,0.044249558282073435,0.01377986241321499,0.32116678842221325,0.041255116,-0.04000604,-0.032353163,-0.056262493,high9_share,high,0.04000604,0.032353163,0.056262493
000300.SH,2022-06-10,4238.9937,300,0.0033333333333333335,0.17,0.01,0.19,0.003940236359056978,0.23123387565979933,0.006270376162265775,0.2620557248980864,0.07079363,0.016525388,0.036749005,0.04477179,high9_share,high,-0.016525388,-0.036749005,-0.04477179
000300.SH,2022-06-27,4444.2637,300,0.0033333333333333335,0.02666666666666667,0.023333333333333334,0.11333333333333333,0.000480028806736985,0.05916355074700208,0.017371042401882614,0.2248334913029777,0.11070526,0.01164794,-0.020171404,-0.052116513,high9_share,high,-0.01164794,0.020171404,0.052116513
000300.SH,2022-12-07,3958.441,299,0.0033444816053511705,0.033444816053511704,0.010033444816053512,0.3076923076923077,0.0027074455816393527,0.02833792942002765,0.005374780741317886,0.40628729029887584,0.06573844,-0.0008981228,-0.03231138,0.002560854,high9_share,high,0.0008981228,0.03231138,-0.002560854
000300.SH,2023-01-16,4137.9644,300,0.0,0.04666666666666667,0.01,0.15,0.0,0.0646312922683574,0.008210163986595471,0.28967579386990727,0.046465993,0.015316963,-0.012345791,-0.0010813475,high9_share,high,-0.015316963,0.012345791,0.0010813475
000300.SH,2023-04-17,4149.384,300,0.006666666666666667,0.03333333333333333,0.04666666666666667,0.07,0.002710027225761034,0.03805038013654889,0.06471064661846355,0.07997079917647172,0.04813671,-0.040184498,-0.028711915,-0.04658854,high9_share,high,0.040184498,0.028711915,0.04658854
000300.SH,2023-07-28,3992.7375,300,0.013333333333333334,0.03333333333333333,0.04,0.06666666666666667,0.009491044047711885,0.02095230475585208,0.05436598028656412,0.05284581285251515,0.03911197,0.006973028,-0.02717024,-0.07102543,high9_share,high,-0.006973028,0.02717024,0.07102543
000300.SH,2024-02-23,3489.7417,300,0.0,0.11333333333333333,0.0,0.5533333333333333,0.0,0.14374568710713928,0.0,0.5094847163053717,0.06565833,0.013772368,0.015808702,0.015835166,high9_share,high,-0.013772368,-0.015808702,-0.015835166
000300.SH,2024-03-12,3597.494,300,0.0,0.023333333333333334,0.0033333333333333335,0.04666666666666667,0.0,0.012700253919407292,0.0017100342429463287,0.04027080516609949,0.12406862,-0.0055214763,-0.014940202,-0.02592063,high9_share,high,0.0055214763,0.014940202,0.02592063
000300.SH,2024-05-10,3666.277,300,0.006666666666666667,0.03,0.01,0.13333333333333333,0.0036198912841840934,0.017559473277651554,0.005139845634730966,0.10412687648583933,0.03758049,0.0031892061,-0.017675102,-0.02513802,high9_share,high,-0.0031892061,0.017675102,0.02513802
000300.SH,2024-09-27,3703.6848,298,0.0,0.09060402684563758,0.0,0.41946308724832215,0.0,0.1665909937419687,0.0,0.4658615090968204,0.12694049,0.0495404,0.059818506,0.05031085,high9_share,high,-0.0495404,-0.059818506,-0.05031085
000300.SH,2024-10-31,3891.0396,300,0.006666666666666667,0.05,0.023333333333333334,0.06333333333333334,0.008189590244227928,0.03171841437289703,0.02034898212900596,0.036988151037889896,0.09751427,0.065446734,0.03818512,-0.0047516823,high9_share,high,-0.065446734,-0.03818512,0.0047516823
000300.SH,2025-02-10,3901.0618,299,0.0033444816053511705,0.030100334448160536,0.033444816053511704,0.046822742474916385,0.0004422288297509828,0.023538634733245176,0.037117069971682494,0.03504663498241504,0.03334868,0.011877894,0.017599106,0.007110834,high9_share,high,-0.011877894,-0.017599106,-0.007110834
000300.SH,2025-05-15,3907.1992,300,0.0,0.07333333333333333,0.01,0.24,0.0,0.0804083911865215,0.011179776754956298,0.2725845494560685,0.039385915,0.0017060041,-0.012412846,-0.011009693,high9_share,high,-0.0017060041,0.012412846,0.011009693
000300.SH,2025-07-14,4017.6677,300,0.0033333333333333335,0.03333333333333333,0.02666666666666667,0.10666666666666667,0.00128998702554664,0.024699752640015792,0.023489765274209012,0.21506785014550198,0.037139893,0.016910195,0.02940917,0.02609551,high9_share,high,-0.016910195,-0.02940917,-0.02609551
